Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
100719Abl_FL4,1,I,23387,268.4,233.75,5.5996,22.97,5.37E+05,398.93,9.33E+06,290.73,6.80E+06,TE,F
100719Abl_FL4,2,I,17892,152.64,254.48,7.8169,23.209,4.15E+05,450.14,8.05E+06,386.19,6.91E+06,TE,F
100719Abl_FL4,3,I,20545,178.57,303.73,9.6741,23.002,4.73E+05,260.14,5.34E+06,463.34,9.52E+06,DP,F
100719Abl_FL4,4,I,17957,276.9,367.72,7.5985,22.534,4.05E+05,341.47,6.13E+06,303.73,5.45E+06,TE,F
100719Abl_FL4,5,I,38319,222.63,85.093,10.677,22.638,8.67E+05,300.86,1.15E+07,387.03,1.48E+07,TE,F
100719Abl_FL4,6,I,19540,138.44,347.09,11.994,22.898,4.47E+05,358.85,7.01E+06,275.69,5.39E+06,TE,F
100719Abl_FL4,7,I,28036,247.17,265.51,14.351,29.977,8.40E+05,267.82,7.51E+06,257.02,7.21E+06,DP,F
100719Abl_FL4,8,I,19645,318.15,271.01,14.205,28.513,5.60E+05,348.74,6.85E+06,348.3,6.84E+06,DP,F
100719Abl_FL4,10,I,19513,349.33,330.61,16.289,25.128,4.90E+05,547.89,1.07E+07,253.43,4.95E+06,TE,F
100719Abl_FL4,11,I,16231,205.65,374.99,16.542,26.19,4.25E+05,360.07,5.84E+06,443.92,7.21E+06,DP,F
100719Abl_FL4,12,I,31508,231.19,434.29,16.3,23.639,7.45E+05,392.88,1.24E+07,354.57,1.12E+07,TE,F
100719Abl_FL4,13,I,22698,350.68,123.59,17.341,24.243,5.50E+05,432.34,9.81E+06,284.61,6.46E+06,TE,F
100719Abl_FL4,14,I,23215,113.89,147,19.199,22.68,5.27E+05,382.85,8.89E+06,304.41,7.07E+06,TE,F
100719Abl_FL4,15,I,15437,365.17,229.46,20.202,23.55,3.64E+05,525.75,8.12E+06,241.72,3.73E+06,TE,F
100719Abl_FL4,16,I,18057,212.04,341.42,23.957,24.288,4.39E+05,249.81,4.51E+06,372,6.72E+06,DP,F
100719Abl_FL4,17,I,23092,168.38,291.37,24.172,24.371,5.63E+05,279.76,6.46E+06,362.37,8.37E+06,DP,F
100719Abl_FL4,18,I,15329,136.82,251.1,22.627,22.367,3.43E+05,255.88,3.92E+06,248.86,3.81E+06,DP,F
100719Abl_FL4,19,I,19771,384.5,409.1,27.104,23.979,4.74E+05,435.75,8.62E+06,358.82,7.09E+06,TE,F
100719Abl_FL4,20,I,25347,251.03,307.85,30.268,24.737,6.27E+05,271.37,6.88E+06,318.47,8.07E+06,DP,F
100719Abl_FL4,21,I,22653,315.11,283.86,28.602,24.162,5.47E+05,258.14,5.85E+06,485,1.10E+07,DP,F
100719Abl_FL4,22,I,17074,96.715,264.41,35.502,21.529,3.68E+05,223.11,3.81E+06,462.89,7.90E+06,TE,F
100719Abl_FL4,23,I,26225,136.63,326.51,32.866,23.263,6.10E+05,184.75,4.85E+06,300.97,7.89E+06,DP,F
100719Abl_FL4,24,I,25641,145.35,403.62,34.378,23.387,6.00E+05,304.92,7.82E+06,356.24,9.13E+06,TE,F
100719Abl_FL4,25,I,15056,305.64,38.433,37.305,21.729,3.27E+05,206.32,3.11E+06,375.33,5.65E+06,TE,F
100719Abl_FL4,26,I,18259,383.13,298.99,37.462,21.125,3.86E+05,228.51,4.17E+06,301.32,5.50E+06,TE,F
100719Abl_FL4,27,I,31516,230.46,444.64,34.512,21.379,6.74E+05,163.2,5.14E+06,341.78,1.08E+07,TE,F
100719Abl_FL4,28,I,17099,215.57,366.07,40.292,23.102,3.95E+05,193.58,3.31E+06,372.84,6.38E+06,DP,F
100719Abl_FL4,29,I,20716,73.511,188.22,45.157,21.548,4.46E+05,210.91,4.37E+06,382.06,7.91E+06,TE,F
100719Abl_FL4,30,I,19497,184.01,29.187,45.26,21.242,4.14E+05,186.62,3.64E+06,234.84,4.58E+06,TE,F
100719Abl_FL4,31,I,18869,401.01,182.39,47.65,21.699,4.09E+05,338.45,6.39E+06,244.37,4.61E+06,TE,F
100719Abl_FL4,32,I,27871,245.93,311.17,46.048,21.415,5.97E+05,105.72,2.95E+06,333.73,9.30E+06,DP,F
100719Abl_FL4,33,I,31443,106.08,287.18,51.326,21.308,6.70E+05,152.41,4.79E+06,282.99,8.90E+06,TE,F
100719Abl_FL4,34,I,24561,185.9,334.19,54.411,20.749,5.10E+05,119.24,2.93E+06,332.12,8.16E+06,DP,F
100719Abl_FL4,35,I,25152,305.91,372.01,56.109,20.507,5.16E+05,176.48,4.44E+06,430.68,1.08E+07,TE,F
100719Abl_FL4,36,I,49420,312.03,277.65,62.799,20.183,9.97E+05,77.622,3.84E+06,333.56,1.65E+07,TE,F
100719Abl_FL4,37,I,28202,298.78,102.17,67.838,20.306,5.73E+05,106.52,3.00E+06,429.2,1.21E+07,TE,F
100719Abl_FL4,38,I,27486,175.75,254.85,68.588,20.083,5.52E+05,89.224,2.45E+06,309,8.49E+06,TE,F
100719Abl_FL4,39,I,32866,184.33,104.82,68.849,20.364,6.69E+05,104.09,3.42E+06,426.54,1.40E+07,TE,F
