Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
100719Abl_FM6,1,I,31155,257.45,272.47,7.4137,26.115,8.14E+05,331.25,1.03E+07,471.58,1.47E+07,TE,F
100719Abl_FM6,3,M,41440,183.12,244.18,7.4521,23.066,9.56E+05,135.7,5.62E+06,388.75,1.61E+07,TE,F
100719Abl_FM6,6,I,36186,397,205.68,8.9123,23.319,8.44E+05,363.91,1.32E+07,325.52,1.18E+07,TE,F
100719Abl_FM6,9,I,18940,143.72,314.52,14.481,23.877,4.52E+05,305.91,5.79E+06,320.71,6.07E+06,TE,F
100719Abl_FM6,10,I,24146,285.78,160.55,17.129,24.29,5.87E+05,180.86,4.37E+06,379.53,9.16E+06,TE,F
100719Abl_FM6,11,I,15533,114.59,227.62,19.192,24.022,3.73E+05,348.09,5.41E+06,339.12,5.27E+06,EPI,T
100719Abl_FM6,12,I,15783,243.25,339.41,19.428,24.591,3.88E+05,357.86,5.65E+06,347.96,5.49E+06,DP,F
100719Abl_FM6,13,I,15473,181.38,357.12,19.893,24.562,3.80E+05,422.52,6.54E+06,366.29,5.67E+06,TE,F
100719Abl_FM6,14,I,26403,239.63,262.73,22.054,26.397,6.97E+05,275.07,7.26E+06,377.54,9.97E+06,PRE,F
100719Abl_FM6,15,I,34667,331.85,385.41,24.669,22.852,7.92E+05,288.28,9.99E+06,362.02,1.26E+07,PRE,F
100719Abl_FM6,16,I,20930,194.23,193.03,22.092,25.98,5.44E+05,214.91,4.50E+06,333.1,6.97E+06,DP,F
100719Abl_FM6,17,I,24567,178.12,134.15,25.588,24.471,6.01E+05,278.98,6.85E+06,458.35,1.13E+07,TE,F
100719Abl_FM6,18,I,17794,180.28,285.25,24.747,24.598,4.38E+05,253.9,4.52E+06,356.72,6.35E+06,DP,F
100719Abl_FM6,19,I,23488,79.918,195.07,31.012,24.373,5.72E+05,315.33,7.41E+06,383.16,9.00E+06,TE,F
100719Abl_FM6,20,I,29496,127.8,314.69,29.678,27.623,8.15E+05,244.06,7.20E+06,310.16,9.15E+06,PRE,F
100719Abl_FM6,21,I,23727,238.83,150.26,33.894,23.756,5.64E+05,187.86,4.46E+06,327.76,7.78E+06,DP,F
100719Abl_FM6,22,I,23653,193.97,217.45,33.391,23.164,5.48E+05,205.39,4.86E+06,338.66,8.01E+06,EPI,T
100719Abl_FM6,23,I,27521,240.53,382.21,34.7,22.797,6.27E+05,279.23,7.68E+06,339.32,9.34E+06,TE,F
100719Abl_FM6,24,I,25585,122.16,194.87,36.368,27.433,7.02E+05,233.51,5.97E+06,339.32,8.68E+06,PRE,F
100719Abl_FM6,25,I,34599,243.53,323.67,35.008,23.861,8.26E+05,158.22,5.47E+06,321.43,1.11E+07,DP,F
100719Abl_FM6,26,I,23069,292.74,126.52,36.386,22.224,5.13E+05,116.94,2.70E+06,409.18,9.44E+06,TE,F
100719Abl_FM6,27,I,20549,188.7,285.63,40.05,23.509,4.83E+05,167.25,3.44E+06,353,7.25E+06,DP,F
100719Abl_FM6,28,I,35267,260.23,238.43,38.412,23.39,8.25E+05,136.08,4.80E+06,287.89,1.02E+07,DP,F
100719Abl_FM6,30,I,18874,363.45,167.68,45.976,21.992,4.15E+05,167.14,3.15E+06,390.93,7.38E+06,TE,F
100719Abl_FM6,31,I,21659,225.34,171.01,48.359,22.451,4.86E+05,142.54,3.09E+06,313.56,6.79E+06,DP,F
100719Abl_FM6,32,I,28407,154.56,229.02,49.334,22.776,6.47E+05,174.69,4.96E+06,313.72,8.91E+06,EPI,T
100719Abl_FM6,33,I,30314,126.35,302.12,48.97,22.711,6.88E+05,184.49,5.59E+06,330.09,1.00E+07,TE,F
100719Abl_FM6,34,I,27875,292.14,347.7,48.269,21.651,6.04E+05,137.59,3.84E+06,391.76,1.09E+07,TE,F
100719Abl_FM6,35,I,30525,176.11,142.29,50.321,22.358,6.82E+05,150.91,4.61E+06,403.36,1.23E+07,TE,F
100719Abl_FM6,36,I,16607,294.28,167.62,53.221,21.673,3.60E+05,164.99,2.74E+06,313.28,5.20E+06,TE,F
100719Abl_FM6,37,I,22307,225.29,252.87,53.281,22.328,4.98E+05,141.1,3.15E+06,349.64,7.80E+06,DP,F
100719Abl_FM6,38,M,26661,208.54,345.42,52.52,22.084,5.89E+05,71.412,1.90E+06,372.79,9.94E+06,TE,F
100719Abl_FM6,39,I,25199,287.96,268.29,53.844,22.864,5.76E+05,118.4,2.98E+06,306.46,7.72E+06,TE,F
100719Abl_FM6,40,I,30488,350.24,275.45,55.55,21.809,6.65E+05,190.24,5.80E+06,453.27,1.38E+07,TE,F
100719Abl_FM6,41,I,24910,210.05,282.24,64.267,21.36,5.32E+05,138.43,3.45E+06,362.71,9.04E+06,TE,F
