Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,Identity
080117Abl_BC2,3,I,19368,183.62,263.75,5.5987,88.206,1.71E+06,236.75,4.59E+06,DP
080117Abl_BC2,6,I,16397,160.52,318.91,6.7204,76.281,1.25E+06,236.23,3.87E+06,DP
080117Abl_BC2,7,I,18178,178.11,195.28,11.014,104.21,1.89E+06,226.53,4.12E+06,PRE
080117Abl_BC2,8,I,15489,222.13,240.46,12.143,68.6,1.06E+06,242.52,3.76E+06,DP
080117Abl_BC2,9,I,8737,212.5,330.7,10.718,46.256,4.04E+05,216.42,1.89E+06,DP
080117Abl_BC2,12,I,13992,111.38,310.7,15.797,101.79,1.42E+06,233.54,3.27E+06,PRE
080117Abl_BC2,13,I,907,202.38,371.92,15,34.25,,217.702,,EPI
080117Abl_BC2,15,I,22829,187.75,303.97,20.829,100.06,2.28E+06,228.27,5.21E+06,PRE
080117Abl_BC2,17,I,15278,90.738,235.45,21.134,83.783,1.28E+06,231.24,3.53E+06,PRE
080117Abl_BC2,20,I,14748,172.62,365.22,23.171,65.638,9.68E+05,225.26,3.32E+06,PRE
080117Abl_BC2,21,I,17154,229.05,238.27,24.924,66.671,1.14E+06,230.92,3.96E+06,DP
080117Abl_BC2,24,I,1334,148.21,225.16,23.546,28.77,38379,225.69,3.01E+05,EPI
080117Abl_BC2,27,I,12673,176.75,240.17,32.336,42.747,5.42E+05,220.11,2.79E+06,DP
080117Abl_BC2,28,I,6350,164.3,308.58,31.307,52.095,3.31E+05,222.48,1.41E+06,DP
080117Abl_BC2,29,I,18448,250.16,180.97,36.741,74.414,1.37E+06,202.36,3.73E+06,PRE
080117Abl_BC2,30,I,14390,211.53,282.6,33.867,42.792,6.16E+05,213.32,3.07E+06,DP
080117Abl_BC2,31,I,18414,175.88,354.33,33.662,56.616,1.04E+06,219.19,4.04E+06,PRE
080117Abl_BC2,32,I,6159,98.928,199.15,34.24,24.573,1.51E+05,222.62,1.37E+06,EPI
080117Abl_BC2,34,I,22791,120.41,257.14,40.789,59.976,1.37E+06,218.09,4.97E+06,PRE
080117Abl_BC2,35,I,10475,157.75,312.02,41.821,33.821,3.54E+05,206.82,2.17E+06,DP
080117Abl_BC2,36,I,16181,218.18,323.26,45.678,33.808,5.47E+05,184.83,2.99E+06,DP
080117Abl_BC2,37,I,21613,184.94,214.37,48.077,36.109,7.80E+05,216.21,4.67E+06,DP
080117Abl_BC2,38,I,17278,246.85,268.32,48.441,54.204,9.37E+05,176.78,3.05E+06,PRE
