Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,Identity
080117Abl_BC4,5,I,8603,161.8,232.1,5.0267,45.265,3.89E+05,206.14,1.77E+06,DP
080117Abl_BC4,6,I,10988,215.24,329.71,9.2689,44.796,4.92E+05,214.82,2.36E+06,DP
080117Abl_BC4,7,I,18321,191.16,249.14,11.992,42.477,7.78E+05,207.9,3.81E+06,DP
080117Abl_BC4,8,I,11475,272.02,265.05,11.564,76.737,8.81E+05,212.34,2.44E+06,PRE
080117Abl_BC4,13,I,7647,251.61,338.45,15.93,45.036,3.44E+05,224.04,1.71E+06,DP
080117Abl_BC4,16,I,12855,168.28,350.52,17.849,96.304,1.24E+06,183.79,2.36E+06,PRE
080117Abl_BC4,23,I,17919,232.89,219.42,23.055,55.893,1.00E+06,205.26,3.68E+06,DP
080117Abl_BC4,25,I,8942,205.61,355.38,22.781,66.945,5.99E+05,195.55,1.75E+06,DP
080117Abl_BC4,27,I,11149,261.62,406.65,22.769,109.36,1.22E+06,199.98,2.23E+06,PRE
080117Abl_BC4,30,I,19025,195.75,145.56,25.921,38.293,7.29E+05,225.79,4.30E+06,DP
080117Abl_BC4,31,I,19237,173.53,255.42,24.826,56.18,1.08E+06,205.69,3.96E+06,DP
080117Abl_BC4,32,I,11838,226.6,287.54,23.653,49.98,5.92E+05,209.87,2.48E+06,DP
080117Abl_BC4,34,I,10675,164.92,375.16,26.681,67.677,7.22E+05,197.87,2.11E+06,PRE
080117Abl_BC4,35,I,6962,97.391,279.58,27.994,24.977,1.74E+05,226.59,1.58E+06,EPI
080117Abl_BC4,38,I,5713,171.96,186.02,29.67,32.901,1.88E+05,204.86,1.17E+06,DP
080117Abl_BC4,39,I,7839,104.09,221.84,29.572,34.216,2.68E+05,222.61,1.75E+06,DP
