Embryo_ID,Cell_ID,Cell_cycle, Size, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum,Identity
013118Abl_CL4,2,I,25406,208.9,193.23,7.0005,28.994,7.37E+05,172.52,4.38E+06,DP
013118Abl_CL4,3,I,37145,110.67,288.89,9.115,42.603,1.58E+06,185.37,6.89E+06,PRE
013118Abl_CL4,4,I,7990,136.73,228.08,6.7061,45.53,3.64E+05,194.29,1.55E+06,DP
013118Abl_CL4,5,I,61370,211.25,336.18,14.915,26.762,1.64E+06,126.56,7.77E+06,DP
013118Abl_CL4,8,I,21779,198.32,235.4,16.772,50.071,1.09E+06,162.97,3.55E+06,PRE
013118Abl_CL4,9,I,20368,213.74,129.26,14.139,22.786,4.64E+05,197.2,4.02E+06,EPI
013118Abl_CL4,10,I,20253,149.46,368.48,19.891,24.038,4.87E+05,170.83,3.46E+06,EPI
013118Abl_CL4,11,I,7093,136.64,290.9,19.116,44.534,3.16E+05,168.08,1.19E+06,DP
013118Abl_CL4,12,I,26793,158.38,157.58,22.053,36.959,9.90E+05,204.23,5.47E+06,DP
013118Abl_CL4,13,I,23476,177.37,266.02,24.036,51.678,1.21E+06,168.85,3.96E+06,PRE
013118Abl_CL4,14,I,6570,122.43,335.19,23.559,31.224,2.05E+05,155.59,1.02E+06,DP
013118Abl_CL4,15,I,9943,111.92,234.05,24.573,29.885,2.97E+05,173.02,1.72E+06,DP
013118Abl_CL4,16,I,3943,195.83,124.13,26.535,26.785,1.06E+05,201.48,7.94E+05,DP
013118Abl_CL4,17,I,44171,64.273,264.33,30.896,38.793,1.71E+06,160.59,7.09E+06,PRE
013118Abl_CL4,18,I,34913,97.758,171.19,29.502,35.409,1.24E+06,172.63,6.03E+06,PRE
013118Abl_CL4,19,I,28782,159.33,207.6,32.167,33.743,9.71E+05,172.62,4.97E+06,DP
013118Abl_CL4,20,I,41391,161.25,340.16,33.4,39.068,1.62E+06,149.72,6.20E+06,PRE
013118Abl_CL4,21,I,34211,100.75,317.89,37.435,36.351,1.24E+06,146.13,5.00E+06,PRE
013118Abl_CL4,22,I,49888,166.02,147.49,39.184,31.706,1.58E+06,182.17,9.09E+06,DP
013118Abl_CL4,23,I,27809,111.56,248.48,39.897,44.295,1.23E+06,152.21,4.23E+06,PRE
013118Abl_CL4,24,I,5185,153.82,265.12,46.63,26.589,1.38E+05,168.06,8.71E+05,DP
