Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
092217Pdgfra_BR7,1,TE,I,15019,221.67,222.82,5.5114,2349.6,3.53E+07,52.58,7.90E+05,102.41,1.54E+06,1354.6,2.03E+07,74.013,1.11E+06
092217Pdgfra_BR7,2,TE,I,13441,295.06,224.93,8.6273,2203.6,2.96E+07,46.024,6.19E+05,71.302,9.58E+05,1482.9,1.99E+07,77.295,1.04E+06
092217Pdgfra_BR7,3,TE,I,18951,180.29,293.35,8.5194,2448.1,4.64E+07,46.29,8.77E+05,496.88,9.42E+06,1358.6,2.57E+07,65.927,1.25E+06
092217Pdgfra_BR7,4,TE,I,12865,247.27,316.23,9.6858,2654.4,3.41E+07,47.256,6.08E+05,184,2.37E+06,1356.3,1.74E+07,59.472,7.65E+05
092217Pdgfra_BR7,5,TE,I,19943,350.03,270.3,14.069,1793.9,3.58E+07,36.268,7.23E+05,382.62,7.63E+06,1427.6,2.85E+07,57.861,1.15E+06
092217Pdgfra_BR7,6,ICM,I,11432,248.52,236.38,15.136,1473.3,1.68E+07,55.222,6.31E+05,451.42,5.16E+06,1358.4,1.55E+07,60.023,6.86E+05
092217Pdgfra_BR7,7,ICM,I,15378,184.98,227.27,18.657,1476.2,2.27E+07,64.929,9.98E+05,698.7,1.07E+07,1358.4,2.09E+07,57.189,8.79E+05
092217Pdgfra_BR7,8,ICM,I,13793,216.35,286.35,20.951,1169.9,1.61E+07,50.799,7.01E+05,596.02,8.22E+06,1399.9,1.93E+07,48.016,6.62E+05
092217Pdgfra_BR7,9,TE,I,19966,213.8,154.55,22.92,1167.5,2.33E+07,34.752,6.94E+05,109.82,2.19E+06,1378.3,2.75E+07,54.092,1.08E+06
092217Pdgfra_BR7,10,TE,I,14820,300.33,354.55,24.73,1792.9,2.66E+07,38.498,5.71E+05,121.46,1.80E+06,1490.9,2.21E+07,53.866,7.98E+05
092217Pdgfra_BR7,11,TE,I,20325,147.31,196.2,25.599,1318.2,2.68E+07,32.621,6.63E+05,408.12,8.30E+06,1340.6,2.72E+07,52.512,1.07E+06
092217Pdgfra_BR7,12,ICM,I,15896,225.72,200.22,23.253,958.34,1.52E+07,38.314,6.09E+05,337.53,5.37E+06,1396.6,2.22E+07,48.532,7.71E+05
092217Pdgfra_BR7,13,ICM,I,17753,150.71,268.82,23.77,1299,2.31E+07,47.492,8.43E+05,1020.4,1.81E+07,1301.2,2.31E+07,59.467,1.06E+06
092217Pdgfra_BR7,15,TE,I,16993,232.77,350.58,28.38,1460.3,2.48E+07,32.799,5.57E+05,149.08,2.53E+06,1515.9,2.58E+07,52.396,8.90E+05
092217Pdgfra_BR7,16,TE,I,14974,172.27,319.63,29.469,1426.7,2.14E+07,32.376,4.85E+05,148.8,2.23E+06,1427.4,2.14E+07,51.41,7.70E+05
092217Pdgfra_BR7,17,ICM,I,11814,211.28,250.8,31.7,770.14,9.10E+06,32.637,3.86E+05,202.75,2.40E+06,1387.8,1.64E+07,39.01,4.61E+05
092217Pdgfra_BR7,18,TE,I,18909,353.25,188.16,35.111,932.85,1.76E+07,27.562,5.21E+05,39.463,7.46E+05,1437.2,2.72E+07,37.369,7.07E+05
092217Pdgfra_BR7,19,TE,I,17718,387.07,259.09,38.691,879.99,1.56E+07,34.068,6.04E+05,138.62,2.46E+06,1429.5,2.53E+07,43.211,7.66E+05
092217Pdgfra_BR7,20,ICM,I,16817,170.59,221.71,39.636,527.14,8.86E+06,35.415,5.96E+05,307.1,5.16E+06,1348.8,2.27E+07,36.677,6.17E+05
092217Pdgfra_BR7,21,ICM,I,13093,167.85,274.89,40.537,672.54,8.81E+06,32.457,4.25E+05,649.14,8.50E+06,1286.5,1.68E+07,38.292,5.01E+05
092217Pdgfra_BR7,22,ICM,I,10519,204.45,310.05,39.849,549.79,5.78E+06,27.939,2.94E+05,236.79,2.49E+06,1332.9,1.40E+07,34.272,3.61E+05
092217Pdgfra_BR7,23,TE,I,23138,248.03,132.93,43.958,377.65,8.74E+06,22.529,5.21E+05,34.915,8.08E+05,1576.7,3.65E+07,29.892,6.92E+05
092217Pdgfra_BR7,24,TE,I,18600,310.83,145.67,46.792,303.66,5.65E+06,20.731,3.86E+05,48.837,9.08E+05,1545,2.87E+07,27.859,5.18E+05
092217Pdgfra_BR7,25,TE,I,23950,185.31,168.87,48.397,355.37,8.51E+06,22.672,5.43E+05,70.855,1.70E+06,1313.7,3.15E+07,30.822,7.38E+05
