Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
092217Pdgfra_BR12,1,TE,I,16758,302.38,290.38,7.7462,2312.5,3.88E+07,90.886,1.52E+06,276.52,4.63E+06,1458.5,2.44E+07,57.99,9.72E+05
092217Pdgfra_BR12,2,TE,I,25172,237.83,225.12,8.9883,1656.9,4.17E+07,437.55,1.10E+07,359.06,9.04E+06,1414.9,3.56E+07,62.571,1.58E+06
092217Pdgfra_BR12,3,TE,I,29235,165.22,299.01,12.684,1168.9,3.42E+07,71.036,2.08E+06,343.17,1.00E+07,1356.1,3.96E+07,60.383,1.77E+06
092217Pdgfra_BR12,4,ICM,I,14011,211.84,284.14,12.35,1221.4,1.71E+07,423.22,5.93E+06,256.54,3.59E+06,1362.8,1.91E+07,59.875,8.39E+05
092217Pdgfra_BR12,5,TE,I,20901,261.42,350.95,17.757,1517.7,3.17E+07,353.63,7.39E+06,400.81,8.38E+06,1340.9,2.80E+07,61.251,1.28E+06
092217Pdgfra_BR12,6,TE,I,13638,340.37,237.29,17.7,1978.8,2.70E+07,43.64,5.95E+05,242.48,3.31E+06,1385.8,1.89E+07,49.231,6.71E+05
092217Pdgfra_BR12,7,ICM,I,14196,247.88,307.19,21.203,1100,1.56E+07,622.99,8.84E+06,128.02,1.82E+06,1308.9,1.86E+07,45.933,6.52E+05
092217Pdgfra_BR12,8,ICM,I,13637,280.86,216.9,21.615,1383.7,1.89E+07,898.17,1.22E+07,237.64,3.24E+06,1410.9,1.92E+07,51.282,6.99E+05
092217Pdgfra_BR12,9,ICM,I,10823,232.6,242.04,21.85,1325.9,1.44E+07,509.73,5.52E+06,165.04,1.79E+06,1387,1.50E+07,46.943,5.08E+05
092217Pdgfra_BR12,10,ICM,I,15541,195.4,220.75,23.822,836.76,1.30E+07,466.18,7.24E+06,228.81,3.56E+06,1379.2,2.14E+07,45.526,7.08E+05
092217Pdgfra_BR12,11,ICM,I,12833,261.51,265.66,24.894,740.01,9.50E+06,378.66,4.86E+06,187.59,2.41E+06,1325.6,1.70E+07,40.395,5.18E+05
092217Pdgfra_BR12,12,TE,I,22678,200.71,368.1,29.25,945.91,2.15E+07,193.03,4.38E+06,233.72,5.30E+06,1345.5,3.05E+07,44.111,1.00E+06
092217Pdgfra_BR12,14,ICM,I,13755,177.26,263.03,30.801,511.95,7.04E+06,211.13,2.90E+06,184.6,2.54E+06,1291.2,1.78E+07,36.798,5.06E+05
092217Pdgfra_BR12,15,TE,I,26322,168.58,196.01,34.888,818.4,2.15E+07,130.3,3.43E+06,256.77,6.76E+06,1397.6,3.68E+07,38.375,1.01E+06
