Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
072318Abl_DQ2,2,I,3754,187.84,218.87,5.7475,21.595,81066,29.265,1.10E+05,294.31,1.10E+06,EPI
072318Abl_DQ2,3,I,30561,245.03,178.16,7.9882,37.499,1.15E+06,28.444,8.69E+05,335.34,1.02E+07,PRE
072318Abl_DQ2,5,I,34799,230.73,268.62,11,67.706,,28.882,,338.53,,PRE
072318Abl_DQ2,5.2,I,34799,230.73,268.62,5,44.337,,28.222,,346.937,,DP
072318Abl_DQ2,6,I,20527,196.31,159.64,10.946,51.125,1.05E+06,28.578,5.87E+05,338.6,6.95E+06,PRE
072318Abl_DQ2,7,I,21139,141.62,204.01,10.15,24.152,5.11E+05,28.09,5.94E+05,342.5,7.24E+06,DP
072318Abl_DQ2,8,I,18226,188.01,345.25,13.066,54.463,9.93E+05,29.037,5.29E+05,310.52,5.66E+06,PRE
072318Abl_DQ2,9,I,13274,232.07,387.13,17.358,50.008,6.64E+05,28.638,3.80E+05,323.57,4.30E+06,PRE
072318Abl_DQ2,10,I,25667,301.79,426.64,18.683,42.26,1.08E+06,28.397,7.29E+05,331,8.50E+06,PRE
072318Abl_DQ2,11,I,18422,250.22,436.71,18.242,61.598,1.13E+06,29.4,5.42E+05,337.16,6.21E+06,PRE
072318Abl_DQ2,12,I,19416,143.47,146.6,20.256,25.541,4.96E+05,28.144,5.46E+05,379.54,7.37E+06,DP
072318Abl_DQ2,13,I,19487,164.88,216.03,20.796,33.149,6.46E+05,28.209,5.50E+05,287.56,5.60E+06,DP
072318Abl_DQ2,14,I,17250,175.74,280.98,18.635,50.539,8.72E+05,28.579,4.93E+05,316.08,5.45E+06,PRE
072318Abl_DQ2,15,I,15106,141.44,325.8,22.511,62.094,9.38E+05,29.297,4.43E+05,348.26,5.26E+06,PRE
072318Abl_DQ2,16,I,7562,183.07,358.99,22.122,57.948,4.38E+05,28.836,2.18E+05,328.65,2.49E+06,PRE
072318Abl_DQ2,17,I,14120,107.6,199.24,24.145,21.183,2.99E+05,27.994,3.95E+05,367.69,5.19E+06,DP
072318Abl_DQ2,18,I,25886,77.826,253.59,25.09,21.188,5.48E+05,28.001,7.25E+05,369.26,9.56E+06,DP
072318Abl_DQ2,19,I,16318,177.22,412.48,25.241,50.927,8.31E+05,28.963,4.73E+05,344.63,5.62E+06,PRE
072318Abl_DQ2,20,I,26332,163.9,104.97,29.412,34.25,9.02E+05,28.213,7.43E+05,340.85,8.98E+06,PRE
072318Abl_DQ2,21,I,21006,126.47,266.97,31.721,36.285,7.62E+05,28.424,5.97E+05,288.2,6.05E+06,PRE
072318Abl_DQ2,21.2,I,21006,139,343,32,25.42,,27.839,,307.741,,DP
072318Abl_DQ2,22,I,25214,133.18,149.39,37.512,27.715,6.99E+05,28.008,7.06E+05,268.42,6.77E+06,PRE
072318Abl_DQ2,23,I,24533,235.83,468.08,35.228,36.602,8.98E+05,28.405,6.97E+05,339.03,8.32E+06,PRE
072318Abl_DQ2,24,I,19706,128.31,200.56,38.796,32.476,6.40E+05,28.383,5.59E+05,321.74,6.34E+06,PRE
072318Abl_DQ2,25,I,15569,155.1,409.08,38.161,31.669,4.93E+05,28.2,4.39E+05,298.92,4.65E+06,PRE
072318Abl_DQ2,26,I,15361,98.05,302.47,41.209,38.24,5.87E+05,28.465,4.37E+05,329.51,5.06E+06,PRE
072318Abl_DQ2,27,I,29059,113.2,375.03,46.499,29.529,8.58E+05,27.873,8.10E+05,311.87,9.06E+06,PRE
072318Abl_DQ2,30,I,25254,105.59,199.52,50.613,27.49,6.94E+05,27.591,6.97E+05,325.17,8.21E+06,PRE
072318Abl_DQ2,32,I,21924,146.69,136.58,54.071,17.909,3.93E+05,27.129,5.95E+05,263.52,5.78E+06,DP
072318Abl_DQ2,33,I,32875,244.02,479.25,61.602,24.023,7.90E+05,27.565,9.06E+05,264.11,8.68E+06,PRE
