Embryo_ID,Cell_ID,Cell_cycle, Size, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum,Identity
013018Abl_CK6,3,I,14624,278,274.22,6.3272,49.28,7.21E+05,118.84,1.74E+06,DP
013018Abl_CK6,8,I,33022,264.5,168.55,15.295,49.939,1.65E+06,131.81,4.35E+06,DP
013018Abl_CK6,9,I,28687,269.55,341.71,15.828,49.578,1.42E+06,127.14,3.65E+06,DP
013018Abl_CK6,13,I,30453,218.02,316.86,26.329,38.192,1.16E+06,130.62,3.98E+06,DP
013018Abl_CK6,17,,5569,136.52,198.08,32.613,36.302,2.02E+05,137.49,7.66E+05,DP
013018Abl_CK6,6.2,I,43257,171,179,20,30.993,,109.131,,EPI
013018Abl_CK6,15.2,I,35579,163,284,28,30.375,,135.13,,EPI
013018Abl_CK6,18.2,I,27265,196,322,40,29.275,,123.097,,EPI
013018Abl_CK6,19.2,I,27662,186,204,43,27.379,,126.483,,EPI
013018Abl_CK6,1,I,21311,254.75,219.83,6.4183,71.788,1.53E+06,125.85,2.68E+06,PRE
013018Abl_CK6,2,I,22058,166.19,258.63,6.666,72.764,1.61E+06,145.12,3.20E+06,PRE
013018Abl_CK6,4,I,22748,224.57,280.03,8.9725,86.392,1.97E+06,133.17,3.03E+06,PRE
013018Abl_CK6,5,I,32109,230.69,340.25,8.6198,82.144,2.64E+06,132.67,4.26E+06,PRE
013018Abl_CK6,6,I,43257,202.17,185.05,11.661,73.509,3.18E+06,149.11,6.45E+06,PRE
013018Abl_CK6,7,I,28274,163.36,320.47,9.6123,112.71,3.19E+06,144.16,4.08E+06,PRE
013018Abl_CK6,10,I,29761,126.6,239.6,19.249,101.21,3.01E+06,133.36,3.97E+06,PRE
013018Abl_CK6,15,I,35579,142.55,329.56,32.347,55.447,1.97E+06,141.48,5.03E+06,PRE
013018Abl_CK6,16,I,28134,188.64,237.54,30.432,51.211,1.44E+06,125.83,3.54E+06,PRE
013018Abl_CK6,18,I,27265,199.1,266.65,41.421,44.105,1.20E+06,132.29,3.61E+06,PRE
013018Abl_CK6,19,I,27662,138.73,226.63,40.397,54.403,1.50E+06,134.84,3.73E+06,PRE
