Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,Identity
080117Abl_BC7,1,I,12628,164.97,190.23,5.3429,65.869,8.32E+05,216.42,2.73E+06,DP
080117Abl_BC7,3,I,1630,203.69,299.58,2.2521,31.143,50763,218.24,3.56E+05,EPI
080117Abl_BC7,5,I,12768,207.29,235.44,5.4745,145.57,1.86E+06,221.7,2.83E+06,PRE
080117Abl_BC7,6,I,20214,140.16,282.2,6.2245,157.15,3.18E+06,220.97,4.47E+06,PRE
080117Abl_BC7,8,I,8484,84.804,259.29,11.018,69.506,5.90E+05,228.64,1.94E+06,DP
080117Abl_BC7,10,I,11378,221.45,170.61,13.18,46.507,5.29E+05,208.71,2.37E+06,DP
080117Abl_BC7,10.2,I,11378,170,140,12,36.009,,208.566,,EPI
080117Abl_BC7,10.3,I,11378,184,220,14,43.644,,216.563,,EPI
080117Abl_BC7,11,I,16085,118.37,219.24,13.618,131.93,2.12E+06,217.61,3.50E+06,PRE
080117Abl_BC7,11.2,I,16085,140,170,12,37.252,,208.17,,EPI
080117Abl_BC7,12,I,13655,146,336.77,13.834,97.763,1.34E+06,223.6,3.05E+06,PRE
080117Abl_BC7,12.2,I,13655,179,274,18,36.28,,215.163,,EPI
080117Abl_BC7,14,I,18112,151.04,130.6,21.773,147.53,2.67E+06,195.74,3.55E+06,PRE
080117Abl_BC7,16,I,17686,177.91,190.52,22.437,93.038,1.65E+06,209.38,3.70E+06,PRE
080117Abl_BC7,17,I,9035,94.853,162.96,24.886,48.738,4.40E+05,223.45,2.02E+06,DP
080117Abl_BC7,18,I,20860,212.26,287.87,25.113,81.227,1.69E+06,201.71,4.21E+06,PRE
080117Abl_BC7,20,I,8980,80.037,211.91,25.321,42.283,3.80E+05,205.85,1.85E+06,DP
080117Abl_BC7,21,I,10220,190.93,345.62,27.944,27.888,2.85E+05,254.12,2.60E+06,EPI
080117Abl_BC7,22,I,17686,127.38,253.2,23,35.975,,211.865,,EPI
080117Abl_BC7,23,I,2388,129.67,301.29,24.899,34.646,82734,213.06,5.09E+05,EPI
080117Abl_BC7,26,I,14754,126.57,222.4,32.587,54.206,8.00E+05,216.19,3.19E+06,PRE
080117Abl_BC7,27,I,13688,92.411,266.83,33.877,50.475,6.91E+05,196.3,2.69E+06,PRE
080117Abl_BC7,28,I,15412,130.9,310.01,33.241,42.206,6.50E+05,213.9,3.30E+06,PRE
