Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
092217Pdgfra_BR6,1,TE,I,20297,219.48,256.8,6.3771,2329.6,4.73E+07,42.316,8.59E+05,203.71,4.13E+06,1337.1,2.71E+07,60.476,1.23E+06
092217Pdgfra_BR6,3,TE,I,27732,224.96,365.11,12.217,1558.9,4.32E+07,32.721,9.07E+05,207.56,5.76E+06,1461,4.05E+07,52.458,1.45E+06
092217Pdgfra_BR6,4,TE,I,13952,168.78,300.57,13.129,2084.6,2.91E+07,40.116,5.60E+05,180.15,2.51E+06,1376.2,1.92E+07,66.235,9.24E+05
092217Pdgfra_BR6,6,TE,I,13350,193.95,205.61,15.493,2132.3,2.85E+07,35.111,4.69E+05,115.28,1.54E+06,1636.2,2.18E+07,52.468,7.00E+05
092217Pdgfra_BR6,7,TE,I,22529,307.76,162.83,20.873,1890.4,4.26E+07,31.13,7.01E+05,98.036,2.21E+06,1495.2,3.37E+07,47.846,1.08E+06
092217Pdgfra_BR6,9,ICM,I,9038,156.43,296.26,24.969,1861.7,1.68E+07,46.3,4.18E+05,329.93,2.98E+06,1288.4,1.16E+07,51.065,4.62E+05
092217Pdgfra_BR6,10,ICM,I,16955,180.85,232.26,28.877,1356.2,2.30E+07,39.969,6.78E+05,585.61,9.93E+06,1406.5,2.38E+07,45.692,7.75E+05
092217Pdgfra_BR6,11,TE,I,18763,216.35,151.29,35.287,1647.6,3.09E+07,32.088,6.02E+05,427.45,8.02E+06,1570.2,2.95E+07,42.515,7.98E+05
092217Pdgfra_BR6,12,ICM,I,16686,185.21,272.96,34.237,976.96,1.63E+07,55.583,9.27E+05,443.89,7.41E+06,1553.6,2.59E+07,41.717,6.96E+05
092217Pdgfra_BR6,13,TE,I,24918,204.09,382.14,36.291,971.77,2.42E+07,26.874,6.70E+05,150.16,3.74E+06,1397.6,3.48E+07,40.395,1.01E+06
092217Pdgfra_BR6,14,ICM,I,16087,186.45,195.24,36.052,1482,2.38E+07,37.837,6.09E+05,803.69,1.29E+07,1493.3,2.40E+07,41.411,6.66E+05
092217Pdgfra_BR6,15,ICM,M,15139,174,326.26,36.479,1251.6,1.89E+07,29.966,4.54E+05,154.51,2.34E+06,1372.8,2.08E+07,33.27,5.04E+05
092217Pdgfra_BR6,16,TE,I,12605,136.08,205.02,37.473,1702.7,2.15E+07,27.408,3.45E+05,63.155,7.96E+05,1536.5,1.94E+07,48.295,6.09E+05
092217Pdgfra_BR6,17,ICM,I,11905,141.13,251.91,36.843,979.44,1.17E+07,33.264,3.96E+05,224.08,2.67E+06,1523.1,1.81E+07,38.091,4.53E+05
092217Pdgfra_BR6,18,TE,I,23518,379.61,301.74,41.162,1069.8,2.52E+07,25.5,6.00E+05,82.424,1.94E+06,1472.6,3.46E+07,39.477,9.28E+05
092217Pdgfra_BR6,19,ICM,I,14625,202.08,309.07,49.047,829.17,1.21E+07,50.237,7.35E+05,154.86,2.26E+06,1580.3,2.31E+07,68.713,1.00E+06
092217Pdgfra_BR6,20,TE,I,18307,115.53,290.62,52.197,598.72,1.10E+07,22.002,4.03E+05,50.437,9.23E+05,1371,2.51E+07,29.008,5.31E+05
092217Pdgfra_BR6,21,TE,I,21461,192.65,156.72,54.078,623.69,1.34E+07,23.488,5.04E+05,70.84,1.52E+06,1341.2,2.88E+07,29.387,6.31E+05
092217Pdgfra_BR6,22,TE,I,16705,140.46,332.83,50.712,445.68,7.45E+06,22.196,3.71E+05,56.783,9.49E+05,1397,2.33E+07,29.901,5.00E+05
092217Pdgfra_BR6,23,ICM,I,17140,183.26,211.7,52.6,680.44,1.17E+07,34.761,5.96E+05,432.22,7.41E+06,1418.3,2.43E+07,33.873,5.81E+05
092217Pdgfra_BR6,24,ICM,I,20864,197.11,266.46,53.409,511.99,1.07E+07,30.81,6.43E+05,325.93,6.80E+06,1502.9,3.14E+07,31.111,6.49E+05
092217Pdgfra_BR6,25,ICM,I,25856,141.55,254.43,54.64,514.77,1.33E+07,33.945,8.78E+05,256.74,6.64E+06,1472.1,3.81E+07,40.224,1.04E+06
092217Pdgfra_BR6,26,ICM,I,20588,204.56,356.02,56.956,633.75,1.30E+07,31.17,6.42E+05,338.61,6.97E+06,1435.9,2.96E+07,32.899,6.77E+05
092217Pdgfra_BR6,27,TE,I,18681,247.42,370.35,65.332,536.99,1.00E+07,20.603,3.85E+05,74.977,1.40E+06,1577,2.95E+07,29.79,5.57E+05
092217Pdgfra_BR6,28,TE,I,22864,302.43,366.59,65.813,745.51,1.70E+07,21.109,4.83E+05,104.22,2.38E+06,1664.7,3.81E+07,30.57,6.99E+05
092217Pdgfra_BR6,29,TE,I,27505,362.89,240.67,69.667,569.8,1.57E+07,18.211,5.01E+05,75.996,2.09E+06,1549.1,4.26E+07,25.944,7.14E+05
092217Pdgfra_BR6,30,TE,I,18905,242.65,324.15,67.884,574.45,1.09E+07,20.831,3.94E+05,54.866,1.04E+06,1685,3.19E+07,30.674,5.80E+05
092217Pdgfra_BR6,31,ICM,I,34556,188.74,288.06,71.241,314.5,1.09E+07,21.714,7.50E+05,184.38,6.37E+06,1391.5,4.81E+07,25.92,8.96E+05
092217Pdgfra_BR6,32,TE,I,13107,167.96,345.78,69.607,285.59,3.74E+06,19.147,2.51E+05,41.763,5.47E+05,1254.6,1.64E+07,22.702,2.98E+05
092217Pdgfra_BR6,33,TE,I,19551,162.14,216.7,73.033,253.78,4.96E+06,19.22,3.76E+05,60.953,1.19E+06,1348.7,2.64E+07,23.019,4.50E+05
092217Pdgfra_BR6,34,TE,I,26212,203.6,196.47,77.459,299.09,7.84E+06,17.725,4.65E+05,85.635,2.24E+06,1407.8,3.69E+07,22.822,5.98E+05
092217Pdgfra_BR6,35,TE,I,9311,263.66,312.14,79.777,675.56,6.29E+06,19.352,1.80E+05,40.548,3.78E+05,1589.2,1.48E+07,24.659,2.30E+05
092217Pdgfra_BR6,36,TE,I,18910,287.34,269.23,81.878,723.12,1.37E+07,18.564,3.51E+05,27.988,5.29E+05,1626.5,3.08E+07,23.847,4.51E+05
