Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
092117Pdgfra_BQ7,1,TE,I,10607,296.4,283.96,5.473,2058.4,2.18E+07,48.61,5.16E+05,115.56,1.23E+06,1409.7,1.50E+07,65.539,6.95E+05
092117Pdgfra_BQ7,2,TE,I,22863,270.37,194.07,9.3849,1699.3,3.89E+07,35.254,8.06E+05,92.489,2.11E+06,1364.2,3.12E+07,37.073,8.48E+05
092117Pdgfra_BQ7,3,TE,M,17648,209.69,239.1,9.5132,2077,3.67E+07,65.217,1.15E+06,114.94,2.03E+06,1422.8,2.51E+07,115.11,2.03E+06
092117Pdgfra_BQ7,4,ICM,I,16099,268.4,254.88,9.0612,1792,2.88E+07,55.532,8.94E+05,161.66,2.60E+06,1366.2,2.20E+07,483.87,7.79E+06
092117Pdgfra_BQ7,5,TE,I,6612,205.36,322.64,10.709,2732.3,1.81E+07,39.129,2.59E+05,83.761,5.54E+05,1410.6,9.33E+06,40.653,2.69E+05
092117Pdgfra_BQ7,6,TE,I,10728,252.74,357.26,11.363,1915.4,2.05E+07,43.83,4.70E+05,109.29,1.17E+06,1389.8,1.49E+07,64.704,6.94E+05
092117Pdgfra_BQ7,7,ICM,M,13344,241.11,292.94,13.937,1436.3,1.92E+07,47.05,6.28E+05,106.57,1.42E+06,1345.2,1.80E+07,78.931,1.05E+06
092117Pdgfra_BQ7,8,TE,I,11805,322.81,180.97,16.235,1243,1.47E+07,32.587,3.85E+05,67.577,7.98E+05,1448.3,1.71E+07,45.22,5.34E+05
092117Pdgfra_BQ7,9,TE,I,8255,159.76,249.56,16.747,2250.7,1.86E+07,35.861,2.96E+05,77.321,6.38E+05,1552.5,1.28E+07,75.397,6.22E+05
092117Pdgfra_BQ7,10,ICM,I,13818,255.66,330.29,18.791,1661.5,2.30E+07,100.02,1.38E+06,144.17,1.99E+06,1386.8,1.92E+07,120.32,1.66E+06
092117Pdgfra_BQ7,11,TE,I,19980,396.5,287.56,21.993,1240.7,2.48E+07,31.868,6.37E+05,65.264,1.30E+06,1430.2,2.86E+07,30.333,6.06E+05
092117Pdgfra_BQ7,12,ICM,I,17452,192.23,289.6,22.887,1493.2,2.61E+07,38.246,6.67E+05,108.53,1.89E+06,1447.3,2.53E+07,298.98,5.22E+06
092117Pdgfra_BQ7,13,TE,I,9788,285.4,376.18,21.22,1756.9,1.72E+07,32.661,3.20E+05,73.515,7.20E+05,1342.8,1.31E+07,50.02,4.90E+05
092117Pdgfra_BQ7,14,ICM,I,16962,241.82,195.78,25.395,1203.5,2.04E+07,38.66,6.56E+05,108.61,1.84E+06,1299.9,2.20E+07,258.28,4.38E+06
092117Pdgfra_BQ7,15,ICM,I,11554,249.9,244.65,25.884,807.72,9.33E+06,46.428,5.36E+05,88.599,1.02E+06,1253.8,1.45E+07,96.36,1.11E+06
092117Pdgfra_BQ7,16,TE,I,7749,289.45,159.88,27.463,1527.3,1.18E+07,27.797,2.15E+05,58.766,4.55E+05,1338.7,1.04E+07,30.845,2.39E+05
092117Pdgfra_BQ7,17,TE,I,9630,240.16,154.1,30.196,1381.2,1.33E+07,30.218,2.91E+05,86.63,8.34E+05,1438.1,1.38E+07,34.52,3.32E+05
092117Pdgfra_BQ7,18,ICM,I,10486,203.77,236.67,25.99,1105.2,1.16E+07,43.451,4.56E+05,83.074,8.71E+05,1427.5,1.50E+07,139.33,1.46E+06
092117Pdgfra_BQ7,19,ICM,I,18449,235.53,309.08,32.121,856.56,1.58E+07,26.738,4.93E+05,76.053,1.40E+06,1309.8,2.42E+07,180.01,3.32E+06
092117Pdgfra_BQ7,20,ICM,I,21536,250.38,374.81,35.308,891.7,1.92E+07,38.337,8.26E+05,82.033,1.77E+06,1518.8,3.27E+07,161.64,3.48E+06
092117Pdgfra_BQ7,21,ICM,I,17198,163.95,234.37,35.46,1427.8,2.46E+07,35.66,6.13E+05,100.34,1.73E+06,1356.1,2.33E+07,312.1,5.37E+06
092117Pdgfra_BQ7,22,TE,I,7675,151.09,295.99,32.68,1616.7,1.24E+07,27.207,2.09E+05,60.817,4.67E+05,1398,1.07E+07,32.987,2.53E+05
092117Pdgfra_BQ7,23,TE,I,8761,332.2,154.27,35.781,1103.1,9.66E+06,23.599,2.07E+05,57.167,5.01E+05,1456.5,1.28E+07,62.907,5.51E+05
092117Pdgfra_BQ7,24,TE,I,11467,180.22,173.88,36.101,1101.4,1.26E+07,28.633,3.28E+05,68.701,7.88E+05,1394.2,1.60E+07,54.471,6.25E+05
092117Pdgfra_BQ7,25,ICM,M,15129,195.67,342.79,35.792,821.91,1.24E+07,28.05,4.24E+05,66.586,1.01E+06,1384.9,2.10E+07,53.225,8.05E+05
092117Pdgfra_BQ7,26,ICM,I,9521,226.69,178.33,36.61,962.06,9.16E+06,31.786,3.03E+05,84.879,8.08E+05,1384.8,1.32E+07,152.29,1.45E+06
092117Pdgfra_BQ7,27,ICM,I,22976,203.83,275.2,41.901,545.23,1.25E+07,23.707,5.45E+05,61.317,1.41E+06,1422.3,3.27E+07,77.479,1.78E+06
092117Pdgfra_BQ7,28,ICM,I,10295,221.89,222.59,39.514,543.84,5.60E+06,26.415,2.72E+05,65.269,6.72E+05,1350.5,1.39E+07,89.193,9.18E+05
092117Pdgfra_BQ7,30,TE,I,12632,422.72,228.15,46.54,712.83,9.00E+06,25.834,3.26E+05,49.23,6.22E+05,1347.4,1.70E+07,37.147,4.69E+05
092117Pdgfra_BQ7,31,TE,I,13683,296.67,403.47,44.368,701.58,9.60E+06,23.361,3.20E+05,48.564,6.65E+05,1373.2,1.88E+07,40.608,5.56E+05
092117Pdgfra_BQ7,32,TE,I,11252,144.77,246.97,47.302,888.66,1.00E+07,22.234,2.50E+05,52.106,5.86E+05,1298,1.46E+07,33.637,3.78E+05
092117Pdgfra_BQ7,33,ICM,M,16806,205.44,206.87,51.589,501.81,8.43E+06,24.84,4.17E+05,50.913,8.56E+05,1247.5,2.10E+07,44.083,7.41E+05
092117Pdgfra_BQ7,34,ICM,I,19752,175.3,312.64,49.908,566.94,1.12E+07,21.578,4.26E+05,63.802,1.26E+06,1317.8,2.60E+07,108.58,2.14E+06
092117Pdgfra_BQ7,35,TE,I,11449,200.12,368.7,49.252,585.36,6.70E+06,22.903,2.62E+05,50.278,5.76E+05,1295.9,1.48E+07,38.196,4.37E+05
092117Pdgfra_BQ7,36,TE,I,17793,251.6,157.66,52.955,412.77,7.34E+06,18.415,3.28E+05,48.199,8.58E+05,1280.7,2.28E+07,22.578,4.02E+05
092117Pdgfra_BQ7,37,TE,I,13243,410.79,345.64,55.727,574.91,7.61E+06,20.961,2.78E+05,40.645,5.38E+05,1217.7,1.61E+07,34.046,4.51E+05
092117Pdgfra_BQ7,38,ICM,M,16788,189.67,264.05,58.224,377.75,6.34E+06,22.036,3.70E+05,46.594,7.82E+05,1339.2,2.25E+07,38.691,6.50E+05
092117Pdgfra_BQ7,39,TE,I,27697,257.27,385.1,58.935,457.58,1.27E+07,18.859,5.22E+05,38.342,1.06E+06,1326,3.67E+07,26.743,7.41E+05
092117Pdgfra_BQ7,40,ICM,M,4848,193.96,340.37,59.258,739.52,3.59E+06,18.735,90825,38.334,1.86E+05,1245,6.04E+06,30.089,1.46E+05
092117Pdgfra_BQ7,41,TE,I,17986,397.68,213.28,67.961,351,6.31E+06,18.104,3.26E+05,33.604,6.04E+05,1370.9,2.47E+07,29.723,5.35E+05
092117Pdgfra_BQ7,42,TE,I,20079,200.58,222.98,69.535,178.35,3.58E+06,16.924,3.40E+05,36.382,7.31E+05,1237.2,2.48E+07,26.925,5.41E+05
092117Pdgfra_BQ7,43,TE,I,11118,325.06,172.28,76.273,405.94,4.51E+06,17.212,1.91E+05,27.602,3.07E+05,1379.4,1.53E+07,35.281,3.92E+05
